story|action|classified_action|similarity
As a Developer, I want to get a Data Package into Clojure in seconds, so that I can start using the data in doing analysis and visualizations|get|delete|0.20396767556667328
As a Developer, I want to get a Data Package into Julia in seconds, so that I can start using the data in doing analysis and visualizations|get|read|0.16693566739559174
As a Developer, I want to get a Data Package into C++ in seconds, so that I can start using the data in doing analysis and visualizations|get|read|0.18338601291179657
As a Machine Learning expert, I would like to package ML datasets as data packages, so that I can easily import them into my ML platform, so that I can start using the data in doing analysis|package|read|0.3104955852031708
As a Developer, I want an Elasticsearch integration, so that I can integrate data-packaged data with pipelines that use Elasticsearch|want|read|0.21461082994937897
As a Developer, I want an SPSS integration, so that I can integrate data-packaged data with pipelines that use SPSS|want|read|0.283909410238266
As a Developer, I want an EPrints integration, so that I can integrate data-packaged data with pipelines that use EPrints|want|read|0.21590889990329742
As a Developer, I want a Mongo integration, so that I can integrate data-packaged data with pipelines that use Mongo|want|read|0.22486735880374908
As a Developer, I want a DAT integration, so that I can integrate data-packaged data with pipelines that use DAT|want|read|0.19297245144844055
As a ResearcherGovernment Publisher, I want to add general reference data to my narrow dataset, so that my dataset is more useful|add|read|0.2203773409128189
As a ResearcherGovernment Publisher, I want to add general country names to my dataset that only contains country codes, so that my dataset is more readable|add|read|0.20211881399154663
As a ResearcherGovernment Publisher, I want to add reference data on inflation to my spending dataset, so that the spending lines in my dataset is more understandable|add|read|0.2496955394744873
As a ResearcherGovernment Publisher, I want to map lines in my dataset using geographic data in my dataset, so that my dataset is more engaging for non-technical users|map|read|0.2595537006855011
As a Researcher, I want to be able to reference a remote-controlled vocabulary for my dataset, so that I can be sure that column of my dataset are valid against a single shard list of terms|reference|read|0.1367494761943817
As a developer, I want an DSpace integration, so that I can integrate data-packaged data with pipelines that use Dspace|want|read|0.17584407329559326
As a Developer, I want Feather integration, so that I can integrate data-packaged data with pipelines that use Feather|want|read|0.23137307167053223
As a Developer, I want HDF5 integration, so that I can integrate data-packaged data with pipelines that use HDF5|want|read|0.2995752990245819
As a Researcher, working with data, I want an Microsoft Power BI integration, so that I can import datasets without downloading them locally|want|update|0.31668078899383545
As a ResearcherPublisher, I want an integration with Zenodo, so that when I store my dataset in GitHub, I don’t have to retype descriptive information about my dataset|want|read|0.21981513500213623
As a Publisher, I would like an integration with Open Refine, so that I can output cleaned Data Packages|would like|update|0.22631582617759705
As a ResearcherPublisher, I want to publish Data Packages to CKAN, so that my data is findable, and I can have a data API|publish|read|0.30173975229263306
As a ResearcherDeveloper, would like the ability import/export from MS-SQL, so that I can use Data Packages in workflows that involve MS-SQL|import/export|delete|0.23335516452789307
As a Researcher, working with data in NetCDF, I want NetCDF integration, so that I can store my data in plaintext while still retaining its metadata|want|read|0.32043465971946716
As a Researcher, I want an integration with https://data.mendeley.com/, so that I can validate my data upon ingest to the service|want|read|0.21866044402122498
As a Publisher, I would like an integration with Excel, so that I can output cleaned Data Packages|would like|read|0.266388863325119
As a Publisher, I want to store my data quickly and easily online|store|read|0.29599902033805847
As a Repository Manager, I want a tool that makes it easy for researchers/ users to add basic metadata to their research data, so that it is more findable and therefore useful|want|read|0.29149410128593445
As a ResearcherPublisher, I want validate my data with a minimum of clicks, so that I can feel trust in the validity and usefulness of the data|validate|update|0.306470662355423
As a publisher, I want to be able to check that every time I update my data it is still good, so that I can catch errors early and store reliable data|check|read|0.21538423001766205
As a DeveloperWrangler, I want to use a command line tool that allows met to validate data, so that I can feel trust in the validity and usefulness of the data quickly and in the context of my command line workflow|use|read|0.2314635068178177
As a developer, I want an online service that is connected to my data repository that validates data on update, so that I can delegate data validation to a third party|want|read|0.22386988997459412
As a government Publisher, I want to make it easy to prove that our published data is valid, so that I can claim that we are living up to our transparency commitments|make it easy|read|0.3975960314273834
As a Civic Tech Activist, I want to make it easy to assess the quality of data stored by the government, so that I can make sure that government is living up to its transparency commitments|make it easy to assess|read|0.40035614371299744
As a publisher, I want to embed an interactive preview of my data on my site, so that users can be encouraged that this is the correct data for them|embed|read|0.3616429269313812
As a publisher, I want to embed a preview button on my site, so that users can preview the data and be encouraged that this is the correct data for them|embed|read|0.33922529220581055
As a Publisher, I want to know how many users have previewed a dataset, so that I know how interest in a dataset relates to its actual download numbers|know|read|0.22862233221530914
As a Developer, I want to customize an existing wizard for my specific type of data, so that I can give my users a great user experience|customize|update|0.28508007526397705
As a Publisher, I want to add useful metadata to make the dataset more useful|add|update|0.2684676945209503
As a Publisher, I want to add in new data columns to make the dataset more useful|add|update|0.24532386660575867
As a publisher, I want to package reproducible steps to get a certain data state, so my methodology is transparent and can be rerun by others|package|read|0.23217110335826874
As a DeveloperDataWrangler, I want to store my Data Package in GitHub and have it automatically stored into CKAN, so that I get a data API and my dataset is listed in a relevant catalog|store|read|0.27676501870155334
As a Researcher, I want a tool that can generate basic statistics about a dataset, so that I can get a quick preview of the data|want|read|0.21708859503269196
As a DeveloperPublisher, I want a tool to create an embeddable data summary via iframe, so that I can embed data summaries across sites|want|read|0.3132376968860626
As a Researcher, I want an app that generates an OpenRefine reconciliation API endpoint from a Tabular Data Package, so that I can use it to clean messy data|want|read|0.1504323035478592
As a Researcher, I want an app that create proxy Data Packages for well know and reliable data, sources, so that I can load high quality data using Data Package tooling|want|read|0.1504323035478592
As a RepositoryManagerResearcher, I want an app that acts as a match-making service for packaging data, so that owners are paired with data packagers|want|update|0.1552322953939438
As a developer, I would like to create a web socket protocol for Frictionless data tools, so that I can easily use data packages with additional data analysis tools|create|update|0.25978562235832214
As a Publisher, I would like a tool to check data availability persistence after publication|would like|read|0.2900700569152832
As a ResearcherPublisher, I want to specify the funding that contributed to the creation of a given dataset, so that funding agencies can identify the funding, source for a given dataset|specify|read|0.2936490774154663
As a ResearcherPublisher, I want to add a DOI to a dataset, so that I can cite it in papers stored  with the data|add|read|0.27044641971588135
